ALBANESIVALERIA;28/06/2015 02:47:20p.m.;72;236;5640946;;2234;511584
ALBANESIVALERIA;28/06/2015 02:48:59p.m.;247;236;5640946;;2234;705353
ALBANESIVALERIA;28/06/2015 02:57:22p.m.;65;236;5640946;;2234;812283
ALBANESIVALERIA;28/06/2015 02:58:11p.m.;212;236;5640946;;2234;815740
ALBANESIVALERIA;28/06/2015 08:06:49a.m.;0;236;5640946;;11;49765197
ALBANESIVALERIA;28/06/2015 12:39:19p.m.;28;236;5640946;;11;68003233
ALBANESIVALERIA;28/06/2015 12:45:58p.m.;36;236;5640946;;11;68370767
ALBANESIVALERIA;28/06/2015 12:47:08p.m.;70;236;5640946;;11;68370801
ALBANESIVALERIA;18/06/2015 01:12:44p.m.;206;236;5640946;;351;4322867
ALBANESIVALERIA;18/06/2015 01:30:21p.m.;1;236;5640946;;351;4689538
ALBANESIVALERIA;18/06/2015 01:38:32p.m.;72;236;5640946;;351;4810649
ALBANESIVALERIA;18/06/2015 01:43:17p.m.;0;236;5640946;;351;4858500
ALBANESIVALERIA;18/06/2015 01:59:39p.m.;88;236;5640946;;351;5989388
ALBANESIVALERIA;18/06/2015 03:28:47p.m.;89;236;5640946;;358;4421353
ALBANESIVALERIA;18/06/2015 03:38:45p.m.;77;236;5640946;;358;5621621
ALBANESIVALERIA;18/06/2015 03:39:57p.m.;57;236;5640946;;362;4447357
ALBANESIVALERIA;18/06/2015 03:43:15p.m.;134;236;5640946;;370;4440342
ALBANESIVALERIA;18/06/2015 09:55:34a.m.;0;236;5640946;;264;4214222
ALBANESIVALERIA;18/06/2015 10:08:16a.m.;20;236;5640946;;280;4378571
ALBANESIVALERIA;18/06/2015 10:16:07a.m.;98;236;5640946;;2923;403599
ALBANESIVALERIA;18/06/2015 10:22:12a.m.;1;236;5640946;;294;4432400
ALBANESIVALERIA;18/06/2015 10:26:57a.m.;31;236;5640946;;294;5450111
ALBANESIVALERIA;18/06/2015 11:22:56a.m.;0;236;5640946;;3382;411269
ALBANESIVALERIA;18/06/2015 11:41:47a.m.;41;236;5640946;;341;3670954
ALBANESIVALERIA;18/06/2015 11:47:38a.m.;133;236;5640946;;341;4112174
ALBANESIVALERIA;18/06/2015 12:03:29p.m.;60;236;5640946;;341;4512119
ALBANESIVALERIA;18/06/2015 12:06:20p.m.;0;236;5640946;;341;4656943
ALONSOEDITH;18/06/2015 01:02:29p.m.;1;236;3530649;;351;4256844
ALONSOEDITH;18/06/2015 01:17:09p.m.;79;236;3530649;;351;4322740
ALONSOEDITH;18/06/2015 02:42:14p.m.;162;236;3530649;;353;4960826
ALONSOEDITH;18/06/2015 02:55:10p.m.;0;236;3530649;;3543;427381
ALONSOEDITH;18/06/2015 03:06:35p.m.;229;236;3530649;;3564;312934
ALONSOEDITH;18/06/2015 03:16:28p.m.;38;236;3530649;;3571;485909
ALONSOEDITH;18/06/2015 03:34:22p.m.;177;236;3530649;;358;4904899
ALONSOEDITH;18/06/2015 04:27:14p.m.;0;236;3530649;;381;4514289
ALONSOEDITH;18/06/2015 05:29:05p.m.;0;236;3530649;;387;4932611
ALONSOEDITH;18/06/2015 10:12:36a.m.;324;236;3530649;;2920;413995
ALONSOEDITH;18/06/2015 10:50:54a.m.;124;236;3530649;;299;4292982
ALONSOEDITH;18/06/2015 11:56:40a.m.;202;236;3530649;;341;4382488
ALONSOEDITH;18/06/2015 12:10:12p.m.;31;236;3530649;;341;5424725
ALONSOEDITH;18/06/2015 12:25:53p.m.;407;236;3530649;;3446;432754
ALONSOEDITH;18/06/2015 12:27:05p.m.;65;236;3530649;;345;4216491
ALONSOEDITH;18/06/2015 12:32:48p.m.;34;236;3530649;;348;4430649
ALONSOEDITH;18/06/2015 12:33:01p.m.;0;236;3530649;;348;4467105
ALONSOEDITH;18/06/2015 12:47:52p.m.;32;236;3530649;;351;4202332
ALONSOEDITH;28/06/2015 01:37:01p.m.;76;236;3530649;;236;4993521
ALONSOEDITH;28/06/2015 01:37:04p.m.;1;236;3530649;;236;4995427
ALONSOEDITH;28/06/2015 02:48:17p.m.;53;236;3530649;;2234;619253
ALONSOEDITH;28/06/2015 03:07:35p.m.;156;236;3530649;;2255;465560
ALONSOEDITH;28/06/2015 06:49:39p.m.;122;236;3530649;;261;3015230
ALONSOEDITH;28/06/2015 12:10:29p.m.;0;236;3530649;;11;59410043
ALONSOEDITH;28/06/2015 12:24:26p.m.;44;236;3530649;;11;62775823
BAILLETPATRICIO;08/06/2015 10:19:52a.m.;0;220;7621037;;2932;432833
BAILLETPATRICIO;08/06/2015 10:23:15a.m.;51;220;7621037;;294;4443093
BAILLETPATRICIO;08/06/2015 10:28:00a.m.;128;220;7621037;;294;5688615
BAILLETPATRICIO;08/06/2015 10:28:15a.m.;110;220;7621037;;2953;452297
BAILLETPATRICIO;08/06/2015 10:37:43a.m.;41;220;7621037;;2966;313306
