SIGNORIJAVIER;03/07/2015 01:02:16p.m.;27;11;31390136;;11;48029330
FERREYRAPAULA;03/07/2015 01:03:56p.m.;0;11;46081035;;11;48029303
GAZZANICOLAS;03/07/2015 01:04:06p.m.;0;11;30010112;;11;48029303
PALTRINIERICECILIA;03/07/2015 01:06:16p.m.;87;11;31420139;;11;48029390
CAMPOSMILTON;03/07/2015 01:07:43p.m.;0;11;47221057;;11;48030212
CARROPABLO;03/07/2015 01:09:15p.m.;91;11;32130158;;11;48030303
LOPEZ BAIOBRENDA;03/07/2015 01:10:14p.m.;14;11;41037700;;11;48036594
ZUDAIREMARTIN;03/07/2015 01:10:15p.m.;0;11;30370120;;11;48039202
BESADAGUILLERMO;03/07/2015 01:10:59p.m.;0;11;31540143;;11;48046376
HUGUETJUAN;03/07/2015 01:11:32p.m.;110;11;30320118;;11;48050003
SIGNORIJAVIER;03/07/2015 01:12:26p.m.;48;11;31490141;;11;48064508
SURIJONGABRIEL;03/07/2015 01:12:34p.m.;48;11;31330134;;11;48066586
FERREYRAPAULA;03/07/2015 01:13:29p.m.;0;11;46081035;;11;48066538
PALTRINIERICECILIA;03/07/2015 01:13:43p.m.;0;11;31540143;;11;48066538
PEREZJORGE;03/07/2015 01:14:30p.m.;0;11;31540143;;11;48066538
CAMPOSMILTON;03/07/2015 01:15:51p.m.;0;11;47221057;;11;48066538
LOPEZ BAIOBRENDA;03/07/2015 01:17:22p.m.;241;11;41037700;;11;48072556
MARFURESCOGONZALO;03/07/2015 01:17:25p.m.;79;11;32240200;;11;48075539
ZUDAIREMARTIN;03/07/2015 01:18:00p.m.;11;11;30370120;;11;48076846
HUGUETJUAN;03/07/2015 01:20:30p.m.;48;11;30320118;;11;48077150
IVALDIFERNANDO;03/07/2015 01:21:44p.m.;0;11;30030113;;11;48077102
SIGNORIJAVIER;03/07/2015 01:21:53p.m.;0;11;31660146;;11;48077102
PALTRINIERICECILIA;03/07/2015 01:21:56p.m.;48;11;31680147;;11;48077150
PEREZJORGE;03/07/2015 01:22:49p.m.;82;11;31680147;;11;48093290
CAMPOSMILTON;03/07/2015 01:22:51p.m.;42;11;47221057;;11;48093250
LOPEZ BAIOBRENDA;03/07/2015 01:23:32p.m.;0;11;41037700;;11;48093208
MARFURESCOGONZALO;03/07/2015 01:23:52p.m.;31;11;32240200;;11;48093239
HUGUETJUAN;03/07/2015 01:24:18p.m.;115;11;30320118;;11;48111470
ZUDAIREMARTIN;03/07/2015 01:24:18p.m.;139;11;30370120;;11;48093483
IVALDIFERNANDO;03/07/2015 01:26:04p.m.;31;11;30030113;;11;48111386
SIGNORIJAVIER;03/07/2015 01:26:07p.m.;1;11;31900153;;11;48111356
FERREYRAPAULA;03/07/2015 01:27:27p.m.;31;11;46081035;;11;48111804
GAZZANICOLAS;03/07/2015 01:27:59p.m.;40;11;30010112;;11;48112023
PALTRINIERICECILIA;03/07/2015 01:28:34p.m.;1;11;31940155;;11;48111984
CAMPOSMILTON;03/07/2015 01:29:02p.m.;202;11;47221057;;11;48112185
CARROPABLO;03/07/2015 01:30:28p.m.;163;11;40100648;;11;48117903
LOPEZ BAIOBRENDA;03/07/2015 01:30:56p.m.;4;11;41037700;;11;48118689
ZUDAIREMARTIN;03/07/2015 01:32:52p.m.;72;11;30370120;;11;48118757
BESADAGUILLERMO;03/07/2015 01:33:11p.m.;81;11;31540143;;11;48118766
HUGUETJUAN;03/07/2015 01:33:50p.m.;0;11;30320118;;11;48118685
SIGNORIJAVIER;03/07/2015 01:34:09p.m.;109;11;32080157;;11;48118794
SURIJONGABRIEL;03/07/2015 01:34:17p.m.;55;11;31330134;;11;48118740
FERREYRAPAULA;03/07/2015 01:34:57p.m.;239;11;46081035;;11;48118924
PALTRINIERICECILIA;03/07/2015 01:35:04p.m.;4;11;32120157;;11;48118689
PEREZJORGE;03/07/2015 01:35:36p.m.;6;11;32120157;;11;48118691
CAMPOSMILTON;03/07/2015 01:35:36p.m.;68;11;47221057;;11;48118753
LOPEZ BAIOBRENDA;03/07/2015 01:35:56p.m.;22;11;41037700;;11;48118707
MARFURESCOGONZALO;03/07/2015 01:36:28p.m.;236;11;32240200;;11;48119119
ZUDAIREMARTIN;03/07/2015 01:36:44p.m.;65;11;30370120;;11;48120613
HUGUETJUAN;03/07/2015 01:37:56p.m.;168;11;30320118;;11;48122184
IVALDIFERNANDO;03/07/2015 01:39:21p.m.;0;11;30030113;;11;48123885
SIGNORIJAVIER;03/07/2015 01:40:06p.m.;53;11;32170159;;11;48123938
FERREYRAPAULA;03/07/2015 01:40:55p.m.;93;11;46081035;;11;48123978
GAZZANICOLAS;03/07/2015 01:41:08p.m.;163;11;30010112;;11;48124048
PALTRINIERICECILIA;03/07/2015 01:41:29p.m.;19;11;32260201;;11;48124061
CAMPOSMILTON;03/07/2015 01:41:31p.m.;29;11;45101019;;11;48124071
CARROPABLO;03/07/2015 01:41:50p.m.;145;11;40100648;;11;48124187
LOPEZ BAIOBRENDA;03/07/2015 01:43:49p.m.;256;11;41037700;;11;48124298
HUGUETJUAN;03/07/2015 01:44:15p.m.;26;11;30320118;;11;48126516
ZUDAIREMARTIN;03/07/2015 01:44:15p.m.;251;11;30370120;;11;48126741
SIGNORIJAVIER;03/07/2015 01:45:16p.m.;109;11;32360202;;11;48128266
