CISTERNASANGEL;28/06/2015 03:32:07p.m.;30;3385;160334;;2320;427211
CISTERNASANGEL;28/06/2015 03:32:48p.m.;106;3385;160334;;2320;428450
CISTERNASANGEL;28/06/2015 03:33:00p.m.;90;3385;160334;;2320;431877
CISTERNASANGEL;28/06/2015 03:33:52p.m.;112;3385;160334;;2320;432906
CISTERNASANGEL;28/06/2015 03:34:17p.m.;295;3385;160334;;2320;433089
CISTERNASANGEL;28/06/2015 03:55:54p.m.;113;3385;160334;;3385;499362
CISTERNASANGEL;28/06/2015 03:57:15p.m.;36;3385;160334;;3385;499285
CISTERNASANGEL;28/06/2015 03:57:44p.m.;16;3385;160334;;3385;499265
CISTERNASANGEL;28/06/2015 03:57:47p.m.;40;3385;160334;;2324;499289
CISTERNASANGEL;28/06/2015 03:59:59p.m.;55;3385;160334;;2324;499304
PETRINAADRIAN;28/06/2015 03:40:25p.m.;0;3385;430342;;2320;628949
PETRINAADRIAN;28/06/2015 03:51:37p.m.;91;3385;430342;;2323;434066
PETRINAADRIAN;28/06/2015 04:06:53p.m.;106;3385;430342;;237;4032323
PETRINAADRIAN;28/06/2015 04:26:17p.m.;83;3385;430342;;237;4601459
APATANDRES;28/06/2015 03:34:39p.m.;48;3524;240336;;3524;450607
APATANDRES;28/06/2015 03:35:07p.m.;113;3524;240336;;2320;460259
APATANDRES;28/06/2015 03:40:50p.m.;63;3524;240336;;2320;629012
APATANDRES;28/06/2015 03:42:08p.m.;90;3524;240336;;2320;629039
APATANDRES;28/06/2015 04:00:12p.m.;1;3524;240336;;3524;499250
APATANDRES;28/06/2015 04:00:36p.m.;113;3524;240336;;3524;499362
APATANDRES;28/06/2015 04:09:39p.m.;0;3524;240336;;237;4050652
APATANDRES;28/06/2015 04:09:56p.m.;44;3524;240336;;237;4050696
BENASSIAGUSTIN;28/06/2015 03:40:40p.m.;1;3524;500343;;2320;628950
BENASSIAGUSTIN;28/06/2015 03:52:02p.m.;43;3524;500343;;3524;446068
BENASSIAGUSTIN;28/06/2015 04:08:01p.m.;0;3524;500343;;237;4050652
BENASSIAGUSTIN;28/06/2015 04:26:21p.m.;0;3524;500343;;237;4601376
